ID	Relation	Parent	Term	Ontology	Parent.Term
GO:0001540	isa	GO:0042277	amyloid-beta binding	MF	peptide binding
GO:0001565	isa	GO:0038023	phorbol ester receptor activity	MF	signaling receptor activity
GO:0001566	isa	GO:0001565	non-kinase phorbol ester receptor activity	MF	phorbol ester receptor activity
GO:0001567	isa	GO:0008395	cholesterol 25-hydroxylase activity	MF	steroid hydroxylase activity
GO:0001567	isa	GO:0016705	cholesterol 25-hydroxylase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
GO:0001571	isa	GO:0004888	non-tyrosine kinase fibroblast growth factor receptor activity	MF	transmembrane signaling receptor activity
GO:0001586	isa	GO:0004993	Gi/o-coupled serotonin receptor activity	MF	G protein-coupled serotonin receptor activity
GO:0001587	isa	GO:0004993	Gq/11-coupled serotonin receptor activity	MF	G protein-coupled serotonin receptor activity
GO:0001588	isa	GO:0004952	dopamine neurotransmitter receptor activity, coupled via Gs	MF	dopamine neurotransmitter receptor activity
GO:0001591	isa	GO:0004952	dopamine neurotransmitter receptor activity, coupled via Gi/Go	MF	dopamine neurotransmitter receptor activity
GO:0001594	isa	GO:0008227	trace-amine receptor activity	MF	G protein-coupled amine receptor activity
GO:0001595	isa	GO:0008528	angiotensin receptor activity	MF	G protein-coupled peptide receptor activity
GO:0001596	isa	GO:0001595	angiotensin type I receptor activity	MF	angiotensin receptor activity
GO:0001601	isa	GO:0004983	peptide YY receptor activity	MF	neuropeptide Y receptor activity
GO:0001602	isa	GO:0004983	pancreatic polypeptide receptor activity	MF	neuropeptide Y receptor activity
GO:0001604	isa	GO:0008528	urotensin II receptor activity	MF	G protein-coupled peptide receptor activity
GO:0001605	isa	GO:0097642	adrenomedullin receptor activity	MF	calcitonin family receptor activity
GO:0001607	isa	GO:0008188	neuromedin U receptor activity	MF	neuropeptide receptor activity
GO:0001608	isa	GO:0004930	G protein-coupled nucleotide receptor activity	MF	G protein-coupled receptor activity
GO:0001609	isa	GO:0004930	G protein-coupled adenosine receptor activity	MF	G protein-coupled receptor activity
GO:0001614	isa	GO:0016502	purinergic nucleotide receptor activity	MF	nucleotide receptor activity
GO:0001616	isa	GO:0004930	growth hormone secretagogue receptor activity	MF	G protein-coupled receptor activity
GO:0001618	isa	GO:0140272	virus receptor activity	MF	exogenous protein binding
GO:0001621	isa	GO:0045028	G protein-coupled ADP receptor activity	MF	G protein-coupled purinergic nucleotide receptor activity
GO:0001626	isa	GO:0004985	nociceptin receptor activity	MF	G protein-coupled opioid receptor activity
GO:0001626	isa	GO:0008528	nociceptin receptor activity	MF	G protein-coupled peptide receptor activity
GO:0001631	isa	GO:0004974	cysteinyl leukotriene receptor activity	MF	leukotriene receptor activity
GO:0001632	isa	GO:0004974	leukotriene B4 receptor activity	MF	leukotriene receptor activity
GO:0001634	isa	GO:0004930	pituitary adenylate cyclase-activating polypeptide receptor activity	MF	G protein-coupled receptor activity
GO:0001635	isa	GO:0097642	calcitonin gene-related peptide receptor activity	MF	calcitonin family receptor activity
GO:0001637	isa	GO:0004930	G protein-coupled chemoattractant receptor activity	MF	G protein-coupled receptor activity
GO:0001639	isa	GO:0098988	PLC activating G protein-coupled glutamate receptor activity	MF	G protein-coupled glutamate receptor activity
GO:0001640	isa	GO:0098988	adenylate cyclase inhibiting G protein-coupled glutamate receptor activity	MF	G protein-coupled glutamate receptor activity
GO:0001641	isa	GO:0001640	group II metabotropic glutamate receptor activity	MF	adenylate cyclase inhibiting G protein-coupled glutamate receptor activity
GO:0001642	isa	GO:0001640	group III metabotropic glutamate receptor activity	MF	adenylate cyclase inhibiting G protein-coupled glutamate receptor activity
GO:0001646	isa	GO:0045028	cAMP receptor activity	MF	G protein-coupled purinergic nucleotide receptor activity
GO:0001647	isa	GO:0004930	G protein-coupled cytokinin receptor activity	MF	G protein-coupled receptor activity
GO:0001647	isa	GO:0009884	G protein-coupled cytokinin receptor activity	MF	cytokinin receptor activity
GO:0001648	isa	GO:0008528	proteinase-activated receptor activity	MF	G protein-coupled peptide receptor activity
GO:0001653	isa	GO:0038023	peptide receptor activity	MF	signaling receptor activity
GO:0001664	isa	GO:0005102	G protein-coupled receptor binding	MF	signaling receptor binding
GO:0001665	isa	GO:0008373	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity	MF	sialyltransferase activity
GO:0001671	isa	GO:0060590	ATPase activator activity	MF	ATPase regulator activity
GO:0001671	isa	GO:0140677	ATPase activator activity	MF	molecular function activator activity
GO:0001681	isa	GO:0008126	sialate O-acetylesterase activity	MF	acetylesterase activity
GO:0001691	isa	GO:0019212	pseudophosphatase activity	MF	phosphatase inhibitor activity
GO:0001716	isa	GO:0008131	L-amino-acid oxidase activity	MF	primary amine oxidase activity
GO:0001727	isa	GO:0016301	lipid kinase activity	MF	kinase activity
GO:0001729	isa	GO:0001727	ceramide kinase activity	MF	lipid kinase activity
GO:0001730	isa	GO:0070566	2'-5'-oligoadenylate synthetase activity	MF	adenylyltransferase activity
GO:0001733	isa	GO:0050694	galactosylceramide sulfotransferase activity	MF	galactose 3-O-sulfotransferase activity
GO:0001734	isa	GO:0008174	mRNA (N6-adenosine)-methyltransferase activity	MF	mRNA methyltransferase activity
GO:0001735	isa	GO:0016670	prenylcysteine oxidase activity	MF	oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor
GO:0001758	isa	GO:0016620	retinal dehydrogenase activity	MF	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
GO:0001760	isa	GO:0016831	aminocarboxymuconate-semialdehyde decarboxylase activity	MF	carboxy-lyase activity
GO:0001761	isa	GO:0015175	beta-alanine transmembrane transporter activity	MF	neutral L-amino acid transmembrane transporter activity
GO:0001784	isa	GO:0045309	phosphotyrosine residue binding	MF	protein phosphorylated amino acid binding
GO:0001785	isa	GO:0004955	prostaglandin J receptor activity	MF	prostaglandin receptor activity
GO:0001786	isa	GO:0005543	phosphatidylserine binding	MF	phospholipid binding
GO:0001786	isa	GO:0072341	phosphatidylserine binding	MF	modified amino acid binding
GO:0001790	isa	GO:0019865	polymeric immunoglobulin binding	MF	immunoglobulin binding
GO:0001791	isa	GO:0019865	IgM binding	MF	immunoglobulin binding
GO:0001792	isa	GO:0019763	polymeric immunoglobulin receptor activity	MF	immunoglobulin receptor activity
GO:0001793	isa	GO:0019763	IgM receptor activity	MF	immunoglobulin receptor activity
GO:0001846	isa	GO:0005515	opsonin binding	MF	protein binding
GO:0001847	isa	GO:0004888	opsonin receptor activity	MF	transmembrane signaling receptor activity
GO:0001848	isa	GO:0005515	complement binding	MF	protein binding
GO:0001849	isa	GO:0001846	complement component C1q complex binding	MF	opsonin binding
GO:0001849	isa	GO:0001848	complement component C1q complex binding	MF	complement binding
GO:0001849	isa	GO:0044877	complement component C1q complex binding	MF	protein-containing complex binding
GO:0001850	isa	GO:0001848	complement component C3a binding	MF	complement binding
GO:0001851	isa	GO:0001846	complement component C3b binding	MF	opsonin binding
GO:0001851	isa	GO:0001848	complement component C3b binding	MF	complement binding
GO:0001852	isa	GO:0001846	complement component iC3b binding	MF	opsonin binding
GO:0001852	isa	GO:0001848	complement component iC3b binding	MF	complement binding
GO:0001853	isa	GO:0001848	complement component C3dg binding	MF	complement binding
GO:0001854	isa	GO:0001848	complement component C3d binding	MF	complement binding
GO:0001855	isa	GO:0001846	complement component C4b binding	MF	opsonin binding
GO:0001855	isa	GO:0001848	complement component C4b binding	MF	complement binding
GO:0001856	isa	GO:0001848	complement component C5a binding	MF	complement binding
GO:0001857	isa	GO:0001847	complement component C1q receptor activity	MF	opsonin receptor activity
GO:0001857	isa	GO:0004875	complement component C1q receptor activity	MF	complement receptor activity
GO:0001858	isa	GO:0001847	complement component iC3b receptor activity	MF	opsonin receptor activity
GO:0001858	isa	GO:0004875	complement component iC3b receptor activity	MF	complement receptor activity
GO:0001859	isa	GO:0004875	complement component C3dg receptor activity	MF	complement receptor activity
GO:0001860	isa	GO:0004875	complement component C3d receptor activity	MF	complement receptor activity
GO:0001861	isa	GO:0001847	complement component C4b receptor activity	MF	opsonin receptor activity
GO:0001861	isa	GO:0004875	complement component C4b receptor activity	MF	complement receptor activity
GO:0001862	isa	GO:0001846	collectin binding	MF	opsonin binding
GO:0001863	isa	GO:0001847	collectin receptor activity	MF	opsonin receptor activity
GO:0001864	isa	GO:0001846	pentraxin binding	MF	opsonin binding
GO:0001872	isa	GO:0030247	(1->3)-beta-D-glucan binding	MF	polysaccharide binding
GO:0001873	isa	GO:0038187	polysaccharide immune receptor activity	MF	pattern recognition receptor activity
GO:0001874	isa	GO:0001873	(1->3)-beta-D-glucan immune receptor activity	MF	polysaccharide immune receptor activity
GO:0001875	isa	GO:0038187	lipopolysaccharide immune receptor activity	MF	pattern recognition receptor activity
GO:0001876	isa	GO:0034235	lipoarabinomannan binding	MF	GPI anchor binding
GO:0001877	isa	GO:0038187	lipoarabinomannan immune receptor activity	MF	pattern recognition receptor activity
GO:0001882	isa	GO:0097159	nucleoside binding	MF	organic cyclic compound binding
GO:0001882	isa	GO:0097367	nucleoside binding	MF	carbohydrate derivative binding
GO:0001882	isa	GO:1901363	nucleoside binding	MF	heterocyclic compound binding
GO:0001883	isa	GO:0001882	purine nucleoside binding	MF	nucleoside binding
GO:0001884	isa	GO:0001882	pyrimidine nucleoside binding	MF	nucleoside binding
GO:0001888	isa	GO:0008375	glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity	MF	acetylglucosaminyltransferase activity
GO:0001918	isa	GO:0005515	farnesylated protein binding	MF	protein binding
GO:0001962	isa	GO:0008378	alpha-1,3-galactosyltransferase activity	MF	galactosyltransferase activity
GO:0001965	isa	GO:0005515	G-protein alpha-subunit binding	MF	protein binding
GO:0001968	isa	GO:0005515	fibronectin binding	MF	protein binding
GO:0001972	isa	GO:0005501	retinoic acid binding	MF	retinoid binding
GO:0001972	isa	GO:0033293	retinoic acid binding	MF	monocarboxylic acid binding
GO:0002020	isa	GO:0019899	protease binding	MF	enzyme binding
GO:0002039	isa	GO:0005515	p53 binding	MF	protein binding
GO:0002046	isa	GO:0005515	opsin binding	MF	protein binding
GO:0002054	isa	GO:0097159	nucleobase binding	MF	organic cyclic compound binding
GO:0002054	isa	GO:1901363	nucleobase binding	MF	heterocyclic compound binding
GO:0002055	isa	GO:0002060	adenine binding	MF	purine nucleobase binding
GO:0002056	isa	GO:0002061	cytosine binding	MF	pyrimidine nucleobase binding
GO:0002057	isa	GO:0002060	guanine binding	MF	purine nucleobase binding
GO:0002058	isa	GO:0002061	uracil binding	MF	pyrimidine nucleobase binding
GO:0002059	isa	GO:0002061	thymine binding	MF	pyrimidine nucleobase binding
GO:0002060	isa	GO:0002054	purine nucleobase binding	MF	nucleobase binding
GO:0002061	isa	GO:0002054	pyrimidine nucleobase binding	MF	nucleobase binding
GO:0002083	isa	GO:0002094	4-hydroxybenzoate decaprenyltransferase activity	MF	polyprenyltransferase activity
GO:0002094	isa	GO:0004659	polyprenyltransferase activity	MF	prenyltransferase activity
GO:0002112	isa	GO:0005126	interleukin-33 receptor binding	MF	cytokine receptor binding
GO:0002113	isa	GO:0019955	interleukin-33 binding	MF	cytokine binding
GO:0002114	isa	GO:0004896	interleukin-33 receptor activity	MF	cytokine receptor activity
GO:0002134	isa	GO:0032557	UTP binding	MF	pyrimidine ribonucleotide binding
GO:0002134	isa	GO:0043168	UTP binding	MF	anion binding
GO:0002135	isa	GO:0032557	CTP binding	MF	pyrimidine ribonucleotide binding
GO:0002135	isa	GO:0043168	CTP binding	MF	anion binding
GO:0002145	isa	GO:0016462	4-amino-5-hydroxymethyl-2-methylpyrimidine diphosphatase activity	MF	pyrophosphatase activity
GO:0002151	isa	GO:0003723	G-quadruplex RNA binding	MF	RNA binding
GO:0002153	isa	GO:0003727	steroid receptor RNA activator RNA binding	MF	single-stranded RNA binding
GO:0002161	isa	GO:0052689	aminoacyl-tRNA editing activity	MF	carboxylic ester hydrolase activity
GO:0002161	isa	GO:0140101	aminoacyl-tRNA editing activity	MF	catalytic activity, acting on a tRNA
GO:0002162	isa	GO:0005515	dystroglycan binding	MF	protein binding
GO:0002170	isa	GO:0019766	high-affinity IgA receptor activity	MF	IgA receptor activity
GO:0002171	isa	GO:0019766	low-affinity IgA receptor activity	MF	IgA receptor activity
GO:0002172	isa	GO:0001793	high-affinity IgM receptor activity	MF	IgM receptor activity
GO:0002173	isa	GO:0001793	low-affinity IgM receptor activity	MF	IgM receptor activity
GO:0002196	isa	GO:0002161	Ser-tRNA(Ala) hydrolase activity	MF	aminoacyl-tRNA editing activity
GO:0002935	isa	GO:0008169	tRNA (adenine(37)-C2)-methyltransferase activity	MF	C-methyltransferase activity
GO:0002935	isa	GO:0016426	tRNA (adenine(37)-C2)-methyltransferase activity	MF	tRNA (adenine) methyltransferase activity
GO:0002948	isa	GO:0016769	archaeosine synthase activity	MF	transferase activity, transferring nitrogenous groups
GO:0002950	isa	GO:0016780	ceramide phosphoethanolamine synthase activity	MF	phosphotransferase activity, for other substituted phosphate groups
GO:0002951	isa	GO:0008242	leukotriene-C(4) hydrolase	MF	omega peptidase activity
GO:0002952	isa	GO:0016853	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase activity	MF	isomerase activity
GO:0002953	isa	GO:0016791	5'-deoxynucleotidase activity	MF	phosphatase activity
GO:0003676	isa	GO:0097159	nucleic acid binding	MF	organic cyclic compound binding
GO:0003677	isa	GO:0003676	DNA binding	MF	nucleic acid binding
GO:0003678	isa	GO:0004386	DNA helicase activity	MF	helicase activity
GO:0003678	isa	GO:0008094	DNA helicase activity	MF	ATP-dependent activity, acting on DNA
